product_id,seller,processor,gen,ram,storage_size,storage_type,screen_size,refurbished_status,brand,model_family,laptop_model,price,price_before_discount,discount_pct,scraped_at
326398887,Nova Africa Entreprise,Ryzen 5,,16.0,512.0,Ssd,15.6,Refurbished,Hp,,,50000.0,55000.0,9.0,2026-01-27 01:22:52
325951665,Trudy Comps,,8.0,8.0,256.0,Ssd,13.3,,Dell,Latitude,,22999.0,35000.0,34.0,2026-01-27 01:23:22
325261760,Jultech Technologies,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,26499.0,40000.0,34.0,2026-01-27 01:23:24
325685224,Nova Africa Entreprise,Core I7-10610U,10.0,16.0,512.0,Ssd,13.3,,Hp,Elitebook,830,47000.0,50000.0,6.0,2026-01-27 01:23:24
9437182,Wynn Enterprise,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,16099.999999999998,70000.0,77.0,2026-01-27 01:23:26
313542935,Laptoppalace,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,,,17499.0,20000.0,13.0,2026-01-27 01:24:27
9718303,Tech Shopit,,,8.0,256.0,Ssd,,Refurbished,Lenovo,,,20000.0,25000.0,20.0,2026-01-27 01:24:28
167141179,Anova Technologies,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,15399.0,22999.0,33.0,2026-01-27 01:24:29
325705284,Delta System,Core I5,8.0,16.0,512.0,Ssd,13.0,Refurbished,Dell,Latitude,,29924.0,40000.0,25.0,2026-01-27 01:24:30
325790980,Novetech Supplies,Core I7-8665U,,32.0,,,14.0,Refurbished,Hp,Elitebook,840,45000.0,,,2026-01-27 01:25:31
316122623,Avelora Innovations Ltd,Core I7,8.0,16.0,256.0,Ssd,,Refurbished,Hp,Elitebook,1030,42749.0,55000.0,22.0,2026-01-27 01:25:32
316109881,Avelora Innovations Ltd,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,33249.0,45000.0,26.0,2026-01-27 01:25:33
325837963,Ricktech Computers,Core I5,7.0,8.0,500.0,Hdd,12.6,Refurbished,Hp,Elitebook,820,20499.0,26000.0,21.0,2026-01-27 01:25:34
72830106,Ubuntu Technologies Kenya,Core I5,,8.0,,,12.5,Refurbished,Hp,Elitebook,820,18499.0,33500.0,45.0,2026-01-27 01:25:35
312675843,Jultech General Supplies,Core I5,8.0,16.0,256.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,37500.0,45000.0,17.0,2026-01-27 01:26:06
326310745,Geeworld Technologies,Core I7,,,256.0,Ssd,,,Lenovo,Thinkpad,T480S,33999.0,45999.0,26.0,2026-01-27 01:26:07
325709437,Zlit Stores,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,840G1,16499.0,30000.0,45.0,2026-01-27 01:28:08
326289884,Novetech Supplies,Core I7-1185G,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,47500.0,,,2026-01-27 01:29:09
325717519,Nova Africa Entreprise,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,26000.0,30000.0,13.0,2026-01-27 01:29:10
325519302,Tehillah Distributors,Core I5-8365U,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,32000.0,,,2026-01-27 01:30:11
326330899,Lawre Digital Solutions,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,22999.0,30000.0,23.0,2026-01-27 01:30:12
311215747,Product Center,Core I5,,16.0,,,14.0,Refurbished,Hp,Elitebook,840,21890.0,30000.0,27.0,2026-01-27 01:30:13
276739036,Phonehub Kenya,Core I7,,8.0,,,14.0,Refurbished,Hp,Elitebook,840,23799.0,30000.0,21.0,2026-01-27 01:30:14
257889361,Techno City,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,19500.0,52500.0,74.0,2026-01-27 01:31:46
310695476,Simple Tech,Core I5,,8.0,256.0,Ssd,,,Dell,Latitude,,28000.0,,,2026-01-27 01:34:47
309738183,Mobi Stores,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,27899.0,40000.0,30.0,2026-01-27 01:34:48
325918199,Digitech Computers,Core I5,,8.0,,,,Refurbished,Hp,Elitebook,Folio,20599.0,25999.0,21.0,2026-01-27 01:34:48
325649884,Techbiz,Core I5,5.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,X270,20000.0,29999.0,33.0,2026-01-27 01:34:49
9559919,Smartcomputers,Ryzen 5,,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,34300.0,45000.0,24.0,2026-01-27 01:34:50
604799,Megacomps Ict Hub,Core I3,,8.0,500.0,Hdd,,Refurbished,Hp,Probook,11,25999.0,30000.0,13.0,2026-01-27 01:34:51
325849470,Avelora Innovations Ltd,Core I5,8.0,24.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T480S,29449.0,40000.0,26.0,2026-01-27 01:34:52
311542604,Techno Suppliers,Core I5,10.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,T14,35999.0,42999.0,16.0,2026-01-27 01:35:53
325514150,Bundo Tech,Core I7-7600U,,16.0,512.0,Ssd,13.3,,Dell,Latitude,,35000.0,38000.0,8.0,2026-01-27 01:35:54
320568995,Dansie Enterprise,Core I7-16Gb,8.0,16.0,,,14.0,Refurbished,,Elitebook,840,37999.0,45999.0,17.0,2026-01-27 01:35:55
325917595,Products Zone,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurb,Hp,Elitebook,X360,47999.0,54000.0,11.0,2026-01-27 01:35:56
317464045,Jultech Technologies,Core I7-8350U,,8.0,256.0,Ssd,,Refurbished,Dell,Latitude,,28000.0,40000.0,30.0,2026-01-27 01:35:57
9543862,Products Zone,Core I3,6.0,4.0,500.0,Hdd,12.0,Refurbished,Hp,Probook,11,20010.0,23000.0,13.0,2026-01-27 01:35:58
274795179,Alloys Hub,Core I5-8Th,8.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,30500.0,45000.0,32.0,2026-01-27 01:35:59
325487223,Pc Point Ke,Core I5,4.0,8.0,500.0,Hdd,,Refurbished,Hp,Elitebook,840,19900.0,29000.0,31.0,2026-01-27 01:35:59
325586646,Smartcomputers,Core I7-10610U,10.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,43000.0,50000.0,14.0,2026-01-27 01:36:00
326249279,Trudy Comps,Core I7,6.0,8.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,24999.0,38999.0,36.0,2026-01-27 01:36:31
326457542,Linus Tech Ventures,Core I5,8.0,16.0,512.0,Ssd,13.3,,Hp,Elitebook,X360,41000.0,,,2026-01-27 01:39:32
326596821,Big&Small T-Accessories,Core I7,10.0,8.0,256.0,Ssd,,Ex Uk,Lenovo,Thinkpad,E14,29500.0,67000.0,56.0,2026-01-27 01:41:33
325717555,Nova Africa Entreprise,Core I7-8565U,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,33000.0,35000.0,6.0,2026-01-27 01:41:34
325286517,Novetech Supplies,Core I5-8265U,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,640,26500.0,,,2026-01-27 01:42:35
1702439,Anova Technologies,Core I5-8Th,8.0,16.0,512.0,Ssd,,Refurbished,Lenovo,Thinkpad,T480,36999.0,45000.0,18.0,2026-01-27 01:42:36
325382287,Nova Africa Entreprise,Core I5-6300U,6.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X260,19000.0,,,2026-01-27 01:43:36
249585756,Wasini Technologies,Core I5,6.0,8.0,512.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,23999.0,30000.0,20.0,2026-01-27 01:43:38
316899308,Badar Computers,Core I5,7.0,8.0,256.0,Ssd,,,Hp,Elitebook,840,23999.0,29000.0,17.0,2026-01-27 01:43:38
325032805,Lantel  System,Core I7-8665U,,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,X360,44999.0,50000.0,10.0,2026-01-27 01:43:39
163153384,Kentouch Kenya,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,18900.0,30000.0,37.0,2026-01-27 01:43:40
326430026,The Maxmart,Core I5-8250U,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,22499.0,,,2026-01-27 01:45:11
325820064,Lawre Digital Solutions,Core I5,,16.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,23999.0,35000.0,31.0,2026-01-27 01:45:12
326401729,Kifaa Gadgets,Core I5,10.0,16.0,256.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,34500.0,45000.0,23.0,2026-01-27 01:45:13
316586798,Laptop_Palace Ke,Core I5,,8.0,256.0,Ssd,11.6,Refurbished,Hp,,,29999.0,38000.0,21.0,2026-01-27 01:46:44
319416947,Trendy Info-Tech,Core I5,,8.0,256.0,Ssd,13.3,,Hp,Elitebook,830,34500.0,55000.0,37.0,2026-01-27 01:47:45
325918273,Erick Enterprise,Core I7,7.0,16.0,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,42500.0,55000.0,23.0,2026-01-27 01:47:46
312651787,Phonelegit Kenya,Core I7,6.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,22990.0,30000.0,23.0,2026-01-27 01:47:48
326254307,Tolmo Technology,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,21000.0,28000.0,25.0,2026-01-27 01:47:49
325281635,Pc Point Ke,Core I7,8.0,8.0,256.0,Ssd,,Exuk,Dell,Latitude,,32000.0,38000.0,16.0,2026-01-27 01:47:50
1556325,Anova Technologies,Core I5,6.0,8.0,,,14.0,Refurbished,Lenovo,Thinkpad,T460S,19550.0,23000.0,15.0,2026-01-27 01:47:51
605063,Ubuntu Technologies Kenya,Core I5,6.0,8.0,256.0,Ssd,12.5,,Hp,Elitebook,820,22200.0,37000.0,40.0,2026-01-27 01:47:52
325703160,Madtitan Technologies,Core I5-7300U,7.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,,,19999.0,30000.0,33.0,2026-01-27 01:47:53
9536928,Cray Computer Technologies,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,31820.0,37000.0,14.0,2026-01-27 01:47:54
312652527,Phonelegit Kenya,Core I7,6.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,24499.0,30000.0,18.0,2026-01-27 01:47:55
87489915,Ubuntu Technologies Kenya,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,440,26299.0,45000.0,42.0,2026-01-27 01:47:56
325645737,Hamez  Technologies,Core I5,7.0,8.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,Yoga,20850.0,28000.0,26.0,2026-01-27 01:48:27
270499265,Kentouch Kenya,Core I5,8.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,39900.0,60000.0,34.0,2026-01-27 01:48:28
313079295,Phonelegit Kenya,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X240,17999.0,23000.0,22.0,2026-01-27 01:48:29
326481284,The Maxmart,Core I5-1135G,11.0,16.0,256.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,42000.0,,,2026-01-27 01:49:59
286118809,Wasini Technologies,Core I5-8350U,,16.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X280,25899.0,32000.0,19.0,2026-01-27 01:50:00
260272194,Ubuntu Technologies Kenya,Core I7-7Th,7.0,16.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,30399.0,49980.0,39.0,2026-01-27 01:50:02
316117066,Lantel  System,Ryzen 5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,30499.0,45000.0,32.0,2026-01-27 01:50:03
325709075,Erick Enterprise,Ryzen 5,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,30295.0,39500.0,23.0,2026-01-27 01:50:04
325577715,Tehillah Distributors,Core I5,,,,,,Refurbished,Hp,Elitebook,1030X360,41500.0,45000.0,8.0,2026-01-27 01:50:05
326454426,Neileys  Technologies,Core I5,8.0,16.0,512.0,Ssd,14.0,,Hp,Probook,640,26000.0,27000.0,4.0,2026-01-27 01:50:06
252547571,Neileys  Technologies,Core I5,8.0,8.0,256.0,Ssd,13.3,Refurbished,,Elitebook,830,38000.0,,,2026-01-27 01:51:06
325386750,Nova Africa Entreprise,Core I5-10310U,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,45000.0,,,2026-01-27 01:52:07
325381636,Toplink Technologies,Core I7,8.0,16.0,512.0,Ssd,,Refurbished,Hp,Elitebook,840,38000.0,38799.0,2.0,2026-01-27 01:54:08
212507048,Digitech Computers,Core I5,6.0,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,18000.0,29999.0,40.0,2026-01-27 01:54:09
262337152,Erick Enterprise,,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,32999.0,38999.0,15.0,2026-01-27 01:54:10
325763313,Lawre Digital Solutions,Core I5,8.0,8.0,512.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X280,29499.0,35000.0,16.0,2026-01-27 01:54:11
9605975,Hopetech System Limited,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X260,22560.0,24000.0,6.0,2026-01-27 01:54:12
325382208,Onclick Technologies,Core I5,8.0,16.0,256.0,Ssd,13.3,,Hp,Elitebook,X360,50000.0,,,2026-01-27 01:55:13
325816360,Patech Supplies,Core I5-8350U,,8.0,256.0,Ssd,13.3,Refurbished,,Latitude,,22999.0,,,2026-01-27 01:56:14
252878842,Lantel  System,Core I5,,8.0,128.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,16999.0,30000.0,43.0,2026-01-27 01:56:15
325542844,Hottech254,,,,,,,,,,,21500.0,26000.0,17.0,2026-01-27 01:56:16
180481781,Hamez  Technologies,Core I5,7.0,8.0,256.0,Ssd,15.6,Refurbished,Hp,Elitebook,850,31999.0,38000.0,16.0,2026-01-27 01:56:47
262421758,Products Zone,,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,,,31999.0,45999.0,30.0,2026-01-27 01:56:48
325323798,Novetech Supplies,Core I5,10.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,X360,48000.0,,,2026-01-27 01:57:49
322331782,Ricktech Computers,Core I5,8.0,8.0,,,,,Hp,Elitebook,840,31599.0,40000.0,21.0,2026-01-27 01:57:50
9972023,Alloys Hub Tech,Core I5,,8.0,500.0,Hdd,13.0,Refurbished,Apple,Macbook,Pro,22499.0,27000.0,17.0,2026-01-27 01:59:51
325660311,Smartcomputers,,8.0,8.0,256.0,Ssd,11.6,Refurbished,Lenovo,Thinkpad,Yoga,22500.0,30000.0,25.0,2026-01-27 01:59:53
325382230,Nova Africa Entreprise,Core I5-5300U,5.0,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X250,17500.0,,,2026-01-27 02:00:54
259961605,Lantel  System,Core I5,6.0,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T470S,22999.0,40000.0,43.0,2026-01-27 02:00:55
277068282,Maxports Merchants Limited,,8.0,16.0,256.0,Ssd,14.0,Refurbished,Hp,,,34550.0,45500.0,24.0,2026-01-27 02:01:26
325540913,Laptop Garage _Ke,Core I5,8.0,8.0,,,13.3,Refurbished,Dell,Latitude,,33000.0,,,2026-01-27 02:02:57
325511209,Techbiz,Core I5,7.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,30000.0,,,2026-01-27 02:03:57
9966112,Products Zone,Core I5-7300U,7.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,,,20010.0,29000.0,31.0,2026-01-27 02:03:58
325837000,Erick Enterprise,Core I5,7.0,16.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,22999.0,29000.0,21.0,2026-01-27 02:04:00
306375796,Erick Enterprise,,,8.0,256.0,Ssd,12.5,Refurbished,Dell,Latitude,,15999.0,27000.0,41.0,2026-01-27 02:04:01
304695563,Erick Enterprise,Core I5,,8.0,,,14.0,Refurbished,Hp,Elitebook,840,20599.0,27999.0,26.0,2026-01-27 02:04:02
58942483,Techbiz,Core I5,,4.0,,,,Refurbished,Hp,Elitebook,640,18000.0,35000.0,49.0,2026-01-27 02:04:03
176740418,Anova Technologies,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,19899.0,25000.0,20.0,2026-01-27 02:04:04
153419846,Ubuntu Technologies Kenya,Core I5,8.0,16.0,512.0,Ssd,,Refurb,Lenovo,Thinkpad,L480,29799.0,44000.0,32.0,2026-01-27 02:04:05
325988666,Bundo Tech,Core I5-8365U,8.0,16.0,256.0,Ssd,14.0,,Hp,Elitebook,840,31000.0,33000.0,6.0,2026-01-27 02:04:05
325798819,Ricktech Computers,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,24900.0,31000.0,20.0,2026-01-27 02:04:06
231964194,Lantel  System,Core I5,6.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,22999.0,40000.0,43.0,2026-01-27 02:04:07
325412311,Imports By Sam,Core I5,,8.0,500.0,Hdd,14.0,Refurbished,Hp,Elitebook,8460P,15999.0,19000.0,16.0,2026-01-27 02:04:09
319044166,Jultech General Supplies,Core I5,7.0,16.0,256.0,Ssd,,Refurbished,Hp,Elitebook,840,26500.0,48000.0,45.0,2026-01-27 02:04:40
325685891,Bundo Tech,Core I7-10610U,10.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,830,48000.0,52000.0,8.0,2026-01-27 02:04:41
1857548,Anova Technologies,Core I5,6.0,8.0,,,14.0,Refurbished,Hp,Elitebook,840,22620.0,29000.0,22.0,2026-01-27 02:04:42
306673058,Products Zone,Core I5,,4.0,500.0,Hdd,,Refurbished,Hp,Elitebook,8440,15299.0,20900.0,27.0,2026-01-27 02:04:43
316866790,Digitech Computers,Core I5-8350U,,8.0,256.0,Ssd,12.5,,Lenovo,Thinkpad,X280,19999.0,27988.0,29.0,2026-01-27 02:04:44
326146338,Laptoppalace,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Dell,Latitude,,21999.0,30000.0,27.0,2026-01-27 02:05:45
325951558,Trudy Comps,Core I7-1145G,11.0,16.0,512.0,Ssd,14.0,Refurbished,Dell,Latitude,,48999.0,80000.0,39.0,2026-01-27 02:06:16
325729789,Products Zone,Ryzen 5,,8.0,256.0,Ssd,14.0,,Hp,Elitebook,745,30695.0,42000.0,27.0,2026-01-27 02:06:17
264614073,Charliehub254,Core I5,,,500.0,Hdd,14.0,,Hp,Elitebook,840,16499.0,30000.0,45.0,2026-01-27 02:06:19
319283496,Delta System,Core I5,6.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,27499.0,35000.0,21.0,2026-01-27 02:06:20
323213293,Novetech Supplies,Core I7,8.0,16.0,512.0,Ssd,13.3,Refurbished,Hp,Elitebook,X360,44500.0,,,2026-01-27 02:07:21
312728660,Laptop Garage _Ke,Core I5,8.0,16.0,256.0,Ssd,,Refurbished,Lenovo,Thinkpad,390,32499.0,,,2026-01-27 02:08:52
325705313,Delta System,Core I5,8.0,16.0,512.0,Ssd,13.0,Refurbished,Dell,Latitude,,30399.0,40000.0,24.0,2026-01-27 02:08:53
305723730,Wasini Technologies,Core I5-8Gb,8.0,8.0,512.0,Ssd,14.0,,Hp,Probook,640,26499.0,32000.0,17.0,2026-01-27 02:08:54
326302404,Nova Africa Entreprise,Core I5,12.0,8.0,512.0,Ssd,14.0,,Hp,,,45000.0,50000.0,10.0,2026-01-27 02:08:55
325378278,Nova Africa Entreprise,Core I7-8650U,8.0,16.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,X1,47000.0,,,2026-01-27 02:09:56
9537760,Ricktech Computers,Core I5,6.0,8.0,256.0,Ssd,12.5,,Lenovo,,,21280.000000000004,38000.0,44.0,2026-01-27 02:09:57
326114259,The Mobile Mall Ke,Celeron 8Gb,,8.0,256.0,Ssd,14.0,,Asus,Vivobook,,38600.0,50000.0,23.0,2026-01-27 02:09:58
8354896,Products Zone,Core I5,6.0,8.0,256.0,Ssd,12.5,,Hp,Elitebook,840,24853.5,35505.0,30.0,2026-01-27 02:10:00
9459214,Erick Enterprise,Core I5,5.0,8.0,500.0,Hdd,12.5,Renewed,Hp,Elitebook,820,18599.0,27499.0,32.0,2026-01-27 02:10:01
325578189,Tehillah Distributors,,,,,,,Refurbished,Hp,Elitebook,1040X360,45000.0,48000.0,6.0,2026-01-27 02:10:02
257889002,Shopping Hub,Core I5-8250U,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,41000.0,63000.0,35.0,2026-01-27 02:12:03
312754266,Phonelegit Kenya,Core I5,,16.0,,,14.0,Refurbished,Hp,Elitebook,840,25999.0,32000.0,19.0,2026-01-27 02:12:04
242682487,Anova Technologies,Core I7,6.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,22999.0,32000.0,28.0,2026-01-27 02:12:05
269944293,Charliehub254,Core I5,,8.0,500.0,Hdd,12.5,Refurbished,Hp,Elitebook,820,15999.0,29000.0,45.0,2026-01-27 02:12:06
325369318,Enockhub Technologies,Core I5,8.0,8.0,,,,,Hp,Elitebook,840,31999.0,46000.0,30.0,2026-01-27 02:12:08
321943000,Tech Shopit,Celeron ,,8.0,128.0,Ssd,11.6,Refurbished,Lenovo,,,15000.0,18000.0,17.0,2026-01-27 02:12:11
326095568,Geeworld Technologies,Core I5,8.0,16.0,512.0,Ssd,11.0,Refurbished,Dell,Latitude,,30999.0,54999.0,44.0,2026-01-27 02:12:12
325673913,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,,,14.0,,Hp,Elitebook,840,34674.0,40000.0,13.0,2026-01-27 02:12:13
1291435,Digitech Computers,Core I3,6.0,4.0,500.0,Hdd,12.0,Refurbished,Hp,Probook,11,18999.0,23000.0,17.0,2026-01-27 02:12:14
131209169,Ubuntu Technologies Kenya,Core I5,7.0,8.0,256.0,Ssd,,,Hp,,,45000.0,,,2026-01-27 02:13:15
316122542,Wain Collection,Core I5,7.0,8.0,256.0,Ssd,12.5,Refurbished,Hp,Elitebook,820,21399.0,30000.0,29.0,2026-01-27 02:13:16
276819379,Lantel  System,Core I5-8350U,,8.0,256.0,Ssd,13.0,Refurbished,Lenovo,Thinkpad,X280,35000.0,,,2026-01-27 02:14:17
314287245,Ominel Computers,Core I5,8.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,11,24999.0,29000.0,14.0,2026-01-27 02:16:18
325858714,Novetech Supplies,Core I7-8665U,,16.0,,,14.0,Refurbished,Hp,Elitebook,840,42000.0,,,2026-01-27 02:17:19
316608383,Tech Laptops,Core I5,8.0,8.0,256.0,Ssd,,Refurbished,Lenovo,,,28499.0,40000.0,29.0,2026-01-27 02:17:20
325430032,Smartcomputers,Core I5,10.0,8.0,256.0,Ssd,15.6,Refurbished,Dell,Latitude,,29000.0,35000.0,17.0,2026-01-27 02:17:21
270553455,Kentouch Kenya,Core I7,8.0,16.0,512.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,37900.0,50000.0,24.0,2026-01-27 02:17:23
264069284,Hameda Technologies,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X260,15899.0,31798.0,50.0,2026-01-27 02:17:24
326331271,Geeworld Technologies,Core I7,8.0,,512.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,38999.0,55999.0,30.0,2026-01-27 02:17:25
10045421,Digitech Computers,Core I5-7300U,7.0,8.0,256.0,Ssd,14.0,Refurbished,Dell,,,21070.0,30100.0,30.0,2026-01-27 02:17:26
264641014,Charliehub254,Core I5,,16.0,512.0,Ssd,13.0,Refurbished,Apple,Macbook,Pro,31499.0,52000.0,39.0,2026-01-27 02:17:27
310034791,Trudy Comps,Core I5,8.0,8.0,256.0,Ssd,11.6,Refurbished,Hp,Probook,X360,22569.0,30000.0,25.0,2026-01-27 02:17:58
216062858,Charliehub254,Core I5,,8.0,256.0,Ssd,12.5,Refurbished,Lenovo,Thinkpad,X260,15400.0,28000.0,45.0,2026-01-27 02:17:59
326362662,Erick Enterprise,Core I5,8.0,8.0,256.0,Ssd,12.5,,Lenovo,,,21499.0,30000.0,28.0,2026-01-27 02:18:00
277306638,Neileys  Technologies,Core I5,8.0,2.0,256.0,Ssd,14.0,Refurbished,,Elitebook,840,45000.0,,,2026-01-27 02:19:01
319347328,Delta System,Ryzen 5,,16.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,745,31349.0,40000.0,22.0,2026-01-27 02:19:03
309698450,Mobi Stores,Core I7,,8.0,500.0,Hdd,12.5,Refurbished,Hp,Elitebook,820,17499.0,30000.0,42.0,2026-01-27 02:19:04
325683514,Lawre Digital Solutions,Core I5-8300U,8.0,12.0,512.0,Ssd,14.0,,Hp,Elitebook,840,33249.0,40000.0,17.0,2026-01-27 02:19:05
321593966,Geforce,Ryzen 7,,8.0,256.0,Ssd,14.0,,Hp,Elitebook,745,28000.0,45000.0,38.0,2026-01-27 02:19:06
9555665,Vertex Innovation Hub,Core I5,,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T460S,23000.0,25000.0,8.0,2026-01-27 02:19:07
313078551,Novetech Supplies,Core I3,10.0,8.0,128.0,Ssd,11.6,Refurbished,Hp,Probook,X360,22000.0,,,2026-01-27 02:20:08
312692972,Theroberts Ke Enterprise,Core I5,,4.0,500.0,Hdd,13.0,Refurbished,Apple,Macbook,Pro,22199.0,28000.0,21.0,2026-01-27 02:21:17
605075,Wasini Technologies,Core I5,8.0,16.0,256.0,Ssd,,Refurbished,Hp,,,30999.0,38000.0,18.0,2026-01-27 02:21:18
312857673,Phonelegit Kenya,Core I7,5.0,8.0,256.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,21999.0,27000.0,19.0,2026-01-27 02:21:19
8355006,Digitalsmart  Print,Core I5,6.0,8.0,128.0,Ssd,14.0,Refurbished,Hp,Elitebook,840,26880.0,32000.0,16.0,2026-01-27 02:21:20
325673675,Lawre Digital Solutions,Core I5-8300U,8.0,8.0,,,14.0,,Hp,Elitebook,840,34199.0,40000.0,15.0,2026-01-27 02:21:21
314044812,Phonelegit Kenya,Core I5-8Gb,6.0,8.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,17990.0,25000.0,28.0,2026-01-27 02:21:22
278488022,Bosy Technologies,Core I5,7.0,8.0,128.0,Ssd,14.0,Refurb,Hp,Probook,430,25499.0,36499.0,30.0,2026-01-27 02:21:23
326249858,Trudy Comps,Core I7,7.0,8.0,256.0,Ssd,,,Hp,Elitebook,840,30999.0,45999.0,33.0,2026-01-27 02:21:54
319391143,Twendy,Core I5,8.0,8.0,256.0,Ssd,14.0,Refurbished,Lenovo,Thinkpad,T490S,27699.0,36000.0,23.0,2026-01-27 02:21:55
312688173,Theroberts Ke Enterprise,,,8.0,256.0,Ssd,14.0,Refurbished,Hp,Probook,640,29899.0,40000.0,25.0,2026-01-27 02:22:26
325388938,Yaleo Services,Core I5,11.0,16.0,256.0,Ssd,13.0,Refurbished,Dell,Latitude,,32999.0,,,2026-01-27 02:23:26
322480043,Lola Tech,Core I5,,8.0,256.0,Ssd,12.6,Refurbished,Hp,Elitebook,820,19949.0,30000.0,34.0,2026-01-27 02:23:27
